개설강좌,    ,    ,      ,  ,                                                                                                   ,                                                                           ,    ,          ,      ,        ,                           ,      ,   ,    ,    ,                                                                        ,
    ,    ,    ,      ,  ,                                                                                                   ,                                                                           ,    ,          ,      ,        ,                           ,      ,   ,    ,    ,                                                                        ,
NO  ,개설전공,개설과정,과목번호  ,분반,교과목명                                                                                               ,담당교수                                                                       ,이수구분,과목세부구분    ,강의실습구분,교과분야    ,교과영역                       ,성적부여방법,학점 ,이론시수,실습시수,요일/교시/강의실                                                               ,비고
267 ,기초학부,학사  ,NB541 ,01,최신 바이오기술 (이)                                                                                       ,김민석                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"화15:00-16:30(E4 - 606), 목15:00-16:30(E4 - 606)"                        ,
268 ,기초학부,학사  ,NB547 ,01,단백질 항상성과 질병(이)                                                                                     ,이병훈                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,월18:30-21:30(E4 - 606)                                                  ,
269 ,기초학부,학사  ,NB548 ,01,대사생리학(이)                                                                                           ,"이재민, 이영삼"                                                                 ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월10:30-12:00(E4 - 113), 수10:30-12:00(E4 - 113)"                        ,
270 ,기초학부,학사  ,NB549 ,01,바이오광학 개론(이)                                                                                        ,이종찬                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,금13:00-16:00(E6 - 621)                                                  ,
271 ,기초학부,학사  ,NB552 ,01,생분광학 (이)                                                                                           ,김진해                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"화13:30-15:00(E6 - 621), 목13:30-15:00(E6 - 621)"                        ,
272 ,기초학부,학사  ,NB598 ,01,단백체 실험 (이)                                                                                         ,김민식                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,1.5 ,3.0 ,화17:30-22:00(E6 - 622)                                                  ,
273 ,기초학부,학사  ,NB605 ,01,의학생물학 (이)                                                                                          ,예경무                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월15:00-16:30(E4 - 606), 수15:00-16:30(E4 - 606)"                        ,
274 ,기초학부,학사  ,NB607 ,01,생명과학도를 위한 주요 질환 소개(이.공)                                                                            ,정영태                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"화15:00-16:30(E4 - 114), 목15:00-16:30(E4 - 114)"                        ,
275 ,기초학부,학사  ,NB900 ,01,Thesis (이.공)                                                                                       ,임평옥                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
276 ,기초학부,학사  ,NB900 ,08,Thesis (이.공)                                                                                       ,김민석                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
277 ,기초학부,학사  ,RT512 ,01,생체신호 측정 및 처리(공)                                                                                    ,홍재성                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월13:00-14:30(E5 - 115), 수13:00-14:30(E5 - 115)"                        ,
278 ,기초학부,학사  ,RT514 ,01,의용생체공학★ (공)                                                                                        ,김소희                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월14:30-16:00(E5 - 115), 수14:30-16:00(E5 - 115)"                        ,
279 ,기초학부,학사  ,RT516 ,01,의료영상학★ (공)                                                                                         ,유재석                                                                        ,교선필수,교과        ,이론및실습 ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,1.0 ,"화10:30-12:00(E5 - 115), 목10:30-12:00(E5 - 115)"                        ,
280 ,기초학부,학사  ,RT518 ,01,광공학 (공)                                                                                            ,송철                                                                         ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"화09:00-10:30(E5 - 116), 목09:00-10:30(E5 - 116)"                        ,
281 ,기초학부,학사  ,RT521 ,01,선형시스템 제어(공)                                                                                        ,장평훈                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"화10:30-12:00(E5 - 116), 목10:30-12:00(E5 - 116)"                        ,
282 ,기초학부,학사  ,RT530 ,01,"과학적 사고와 논문 작성 (이,공)"                                                                              ,장평훈                                                                        ,교선필수,교과        ,이론및실습 ,기초공학    ,MIREBraiN                  ,등급    ,3.0,1.0 ,2.0 ,"화14:30-16:00(E5 - 114), 목14:30-16:00(E5 - 114)"                        ,
283 ,기초학부,학사  ,RT618 ,01,마이크로/나노공학 (공)                                                                                      ,최홍수                                                                        ,교선필수,교과        ,이론    ,기초공학    ,MIREBraiN                  ,등급    ,3.0,3.0 ,0.0 ,"월13:00-14:30(E5 - 425), 수13:00-14:30(E5 - 425)"                        ,
284 ,기초학부,학사  ,RT900 ,01,Thesis (이.공)                                                                                       ,김소희                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
285 ,기초학부,학사  ,RT900 ,02,Thesis (이.공)                                                                                       ,유재석                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
286 ,기초학부,학사  ,RT900 ,03,Thesis (이.공)                                                                                       ,김회준                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
287 ,기초학부,학사  ,RT900 ,04,Thesis (이.공)                                                                                       ,문인규                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
288 ,기초학부,학사  ,RT900 ,05,Thesis (이.공)                                                                                       ,박상현                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
289 ,기초학부,학사  ,RT900 ,06,Thesis (이.공)                                                                                       ,박석호                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
290 ,기초학부,학사  ,RT900 ,07,Thesis (이.공)                                                                                       ,송철                                                                         ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
291 ,기초학부,학사  ,RT900 ,08,Thesis (이.공)                                                                                       ,오세훈                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
292 ,기초학부,학사  ,RT900 ,09,Thesis (이.공)                                                                                       ,윤동원                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
293 ,기초학부,학사  ,RT900 ,10,Thesis (이.공)                                                                                       ,이상훈                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
294 ,기초학부,학사  ,RT900 ,11,Thesis (이.공)                                                                                       ,이옥균                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
295 ,기초학부,학사  ,RT900 ,12,Thesis (이.공)                                                                                       ,장경인                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
296 ,기초학부,학사  ,RT900 ,13,Thesis (이.공)                                                                                       ,최홍수                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
297 ,기초학부,학사  ,RT900 ,14,Thesis (이.공)                                                                                       ,홍재성                                                                        ,교선필수,연구(Thesis),이론    ,기초공학    ,MIREBraiN                  ,S/U   ,1.0,5.0 ,0.0 ,토09:00-14:00(E7 - 233)                                                  ,
298 ,기초학부,학사  ,SE101a,01,응용 미적분학과 미분방정식                                                                                     ,안흥주                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"화09:00-10:30(E7 - L21), 화13:30-14:30(E3 - 320), 목14:00-15:30(E7 - L21)","동일과목 : (SE101) 응용 미적분학과 미분방정식, (SE113) 응용 미적분학과 미분방정식 연습"
299 ,기초학부,학사  ,SE101a,02,응용 미적분학과 미분방정식                                                                                     ,강효상                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"월10:00-12:00(E7 - L22), 목10:00-12:00(E7 - L22)"                        ,"동일과목 : (SE101) 응용 미적분학과 미분방정식, (SE113) 응용 미적분학과 미분방정식 연습"
300 ,기초학부,학사  ,SE101a,03,응용 미적분학과 미분방정식                                                                                     ,안소영                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"월13:00-14:30(E7 - L21), 화13:30-14:30(E3 - 317), 목16:00-17:30(E7 - L21)","동일과목 : (SE101) 응용 미적분학과 미분방정식, (SE113) 응용 미적분학과 미분방정식 연습"
301 ,기초학부,학사  ,SE101a,04,응용 미적분학과 미분방정식                                                                                     ,한강진                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"월14:30-16:00(E7 - L21), 화13:30-14:30(E3 - 318), 화16:30-18:00(E7 - L21)","동일과목 : (SE101) 응용 미적분학과 미분방정식, (SE113) 응용 미적분학과 미분방정식 연습"
302 ,기초학부,학사  ,SE103 ,01,고전역학                                                                                               ,조희승                                                                        ,공통필수,교과        ,이론    ,기초과학    ,물리                         ,등급    ,3.0,3.0 ,0.0 ,"수13:00-14:30(E7 - 224), 금13:00-14:30(E7 - 224)"                        ,
303 ,기초학부,학사  ,SE103 ,02,고전역학                                                                                               ,조희승                                                                        ,공통필수,교과        ,이론    ,기초과학    ,물리                         ,등급    ,3.0,3.0 ,0.0 ,"수14:30-16:00(E7 - 224), 금14:30-16:00(E7 - 224)"                        ,
304 ,기초학부,학사  ,SE103a,01,고전역학-심화                                                                                            ,윤춘섭                                                                        ,공통필수,교과        ,이론    ,기초과학    ,물리                         ,등급    ,3.0,3.0 ,0.0 ,"수13:00-14:30(E7 - 223), 금13:00-14:30(E7 - 223)"                        ,
305 ,기초학부,학사  ,SE103b,01,고전역학-기초                                                                                            ,박기성                                                                        ,공통필수,교과        ,이론    ,기초과학    ,물리                         ,등급    ,3.0,3.0 ,0.0 ,"수13:00-14:30(E7 - L21), 금13:00-14:30(E7 - L21)"                        ,
306 ,기초학부,학사  ,SE104 ,01,고전역학 실험                                                                                            ,박기성                                                                        ,공통필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,목14:00-16:00(E2 - 218)                                                  ,
307 ,기초학부,학사  ,SE104 ,02,고전역학 실험                                                                                            ,조희승                                                                        ,공통필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,화13:00-15:00(E2 - 219)                                                  ,
308 ,기초학부,학사  ,SE104 ,03,고전역학 실험                                                                                            ,조희승                                                                        ,공통필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,목16:00-18:00(E2 - 218)                                                  ,
309 ,기초학부,학사  ,SE104 ,04,고전역학 실험                                                                                            ,미배정                                                                        ,공통필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,화10:00-12:00(E2 - 219)                                                  ,
310 ,기초학부,학사  ,SE104 ,05,고전역학 실험                                                                                            ,미배정                                                                        ,공통필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,화15:00-17:00(E2 - 219)                                                  ,
311 ,기초학부,학사  ,SE104 ,06,고전역학 실험                                                                                            ,미배정                                                                        ,공통필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,목10:00-12:00(E2 - 219)                                                  ,
312 ,기초학부,학사  ,SE104 ,07,고전역학 실험                                                                                            ,미배정                                                                        ,공통필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,목14:00-16:00(E2 - 219)                                                  ,
313 ,기초학부,학사  ,SE112 ,01,분자와 생명현상 실험                                                                                        ,이창훈                                                                        ,공통필수,교과        ,실습    ,기초과학    ,생물                         ,등급    ,1.0,0.0 ,2.0 ,수10:00-12:00(E4 - 225)                                                  ,
314 ,기초학부,학사  ,SE112 ,02,분자와 생명현상 실험                                                                                        ,이상임                                                                        ,공통필수,교과        ,실습    ,기초과학    ,생물                         ,등급    ,1.0,0.0 ,2.0 ,월16:00-18:00(E4 - 225)                                                  ,
315 ,기초학부,학사  ,SE112 ,03,분자와 생명현상 실험                                                                                        ,김대환                                                                        ,공통필수,교과        ,실습    ,기초과학    ,생물                         ,등급    ,1.0,0.0 ,2.0 ,수12:30-14:30(E4 - 225)                                                  ,
316 ,기초학부,학사  ,SE117 ,01,물질의 이해                                                                                             ,남창훈                                                                        ,공통필수,교과        ,이론    ,기초과학    ,화학                         ,등급    ,3.0,3.0 ,0.0 ,"화16:30-18:00(E7 - 224), 금16:30-18:00(E7 - 224)"                        ,동일과목 : (SE107) 물질의 이해
317 ,기초학부,학사  ,SE117 ,02,물질의 이해                                                                                             ,남창훈                                                                        ,공통필수,교과        ,이론    ,기초과학    ,화학                         ,등급    ,3.0,3.0 ,0.0 ,"수09:00-10:30(E7 - 224), 금09:00-10:30(E7 - 224)"                        ,동일과목 : (SE107) 물질의 이해
318 ,기초학부,학사  ,SE117 ,03,물질의 이해                                                                                             ,정병혁                                                                        ,공통필수,교과        ,이론    ,기초과학    ,화학                         ,등급    ,3.0,3.0 ,0.0 ,"월10:30-12:00(E7 - L21), 수10:30-12:00(E7 - L21)"                        ,동일과목 : (SE107) 물질의 이해
319 ,기초학부,학사  ,SE117 ,04,물질의 이해                                                                                             ,정현숙                                                                        ,공통필수,교과        ,이론    ,기초과학    ,화학                         ,등급    ,3.0,3.0 ,0.0 ,"월09:00-10:30(E7 - L31), 목09:00-10:30(E7 - L31)"                        ,동일과목 : (SE107) 물질의 이해
320 ,기초학부,학사  ,SE118 ,01,디자인 사고                                                                                             ,박종래                                                                        ,공통필수,교과        ,이론    ,기초공학    ,디자인 사고                     ,등급    ,3.0,3.0 ,0.0 ,화09:30-12:30(E7 - 237)                                                  ,동일과목 : (SE302) 디자인공학 / 2020학번만 수강가능
321 ,기초학부,학사  ,SE118 ,02,디자인 사고                                                                                             ,박종래                                                                        ,공통필수,교과        ,이론    ,기초공학    ,디자인 사고                     ,등급    ,3.0,3.0 ,0.0 ,수09:30-12:30(E7 - 237)                                                  ,동일과목 : (SE302) 디자인공학 / 2020학번만 수강가능
322 ,기초학부,학사  ,SE201c,01,선형대수학                                                                                              ,이두석                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"화10:30-12:00(E7 - 241), 수10:00-11:00(E3 - 317), 목10:30-12:00(E7 - 241)","동일과목 : (SE201) 선형대수, (SE201a) 선형대수학, (SE208) 선형대수 연습, (SE208a) 선형대수학 연습"
323 ,기초학부,학사  ,SE201c,02,선형대수학                                                                                              ,안소영                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"화10:30-12:00(E7 - 223), 수10:00-11:00(E3 - 318), 목10:30-12:00(E7 - 223)","동일과목 : (SE201) 선형대수, (SE201a) 선형대수학, (SE208) 선형대수 연습, (SE208a) 선형대수학 연습"
324 ,기초학부,학사  ,SE201c,03,선형대수학                                                                                              ,미배정                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"월10:30-12:00(E7 - 241), 수10:30-12:00(E7 - 241), 수13:30-14:30(E3 - 317)","동일과목 : (SE201) 선형대수, (SE201a) 선형대수학, (SE208) 선형대수 연습, (SE208a) 선형대수학 연습"
325 ,기초학부,학사  ,SE201d,01,선형대수학 - 심화                                                                                         ,한강진                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"월10:30-12:00(E7 - 223), 수10:30-12:00(E7 - 223), 수13:30-14:30(E3 - 318)","동일과목 : (SE201b) 선형대수학 - 심화, (SE208b) 선형대수학 연습 - 심화"
326 ,기초학부,학사  ,SE206a,01,확률과 통계 및 실습                                                                                        ,김주한                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"월13:00-15:00(E7 - 242), 수19:00-21:00(E7 - 242)"                        ,"동일과목 : (SE206) 확률과 통계(이론), (SE211) 확률과 통계(실습) / 2018학번 이후 학번만 수강신청"
327 ,기초학부,학사  ,SE206a,02,확률과 통계 및 실습                                                                                        ,김주한                                                                        ,공통필수,교과        ,이론및실습 ,기초과학    ,수학                         ,등급    ,3.0,3.0 ,1.0 ,"월19:00-21:00(E7 - 242), 수13:00-15:00(E7 - 242)"                        ,"동일과목 : (SE206) 확률과 통계(이론), (SE211) 확률과 통계(실습)  / 2018학번 이후 학번만 수강신청"
328 ,기초학부,학사  ,SE207a,01,화학실험                                                                                               ,미배정                                                                        ,공통필수,교과        ,실습    ,기초과학    ,화학                         ,등급    ,1.0,0.0 ,2.0 ,화13:00-15:00(E6 - 221)                                                  ,"동일과목 : (SE110) 기초화학실험 II, (SE207) 기초화학실험 Ⅱ / 2014~17학번만 수강신청"
329 ,기초학부,학사  ,SE207a,02,화학실험                                                                                               ,미배정                                                                        ,공통필수,교과        ,실습    ,기초과학    ,화학                         ,등급    ,1.0,0.0 ,2.0 ,목16:00-18:00(E6 - 221)                                                  ,"동일과목 : (SE110) 기초화학실험 II, (SE207) 기초화학실험 Ⅱ / 2014~17학번만 수강신청"
330 ,기초학부,학사  ,SE211a,01,확률과 통계 및 실습                                                                                        ,김주한                                                                        ,공통필수,교과        ,이론및실습 ,기초공학    ,통계                         ,등급    ,3.0,3.0 ,1.0 ,"월13:00-15:00(E7 - 242), 수19:00-21:00(E7 - 242)"                        ,"동일과목 : (SE206) 확률과 통계(이론), (SE211) 확률과 통계(실습)  / 2014~17학번만 수강신청"
331 ,기초학부,학사  ,SE211a,02,확률과 통계 및 실습                                                                                        ,김주한                                                                        ,공통필수,교과        ,이론및실습 ,기초공학    ,통계                         ,등급    ,3.0,3.0 ,1.0 ,"월19:00-21:00(E7 - 242), 수13:00-15:00(E7 - 242)"                        ,"동일과목 : (SE206) 확률과 통계(이론), (SE211) 확률과 통계(실습) / 2014~17학번만 수강신청"
332 ,기초학부,학사  ,SE212a,01,세포와 생명현상                                                                                           ,김대환                                                                        ,공통필수,교과        ,이론    ,기초과학    ,생물                         ,등급    ,3.0,3.0 ,0.0 ,"화14:30-16:00(E7 - L31), 목14:00-15:30(E7 - L31)"                        ,
333 ,기초학부,학사  ,SE212a,02,세포와 생명현상                                                                                           ,김대환                                                                        ,공통필수,교과        ,이론    ,기초과학    ,생물                         ,등급    ,3.0,3.0 ,0.0 ,"화13:00-14:30(E7 - L31), 목15:30-17:00(E7 - L31)"                        ,
334 ,기초학부,학사  ,SE212a,03,세포와 생명현상                                                                                           ,조정아                                                                        ,공통필수,교과        ,이론    ,기초과학    ,생물                         ,등급    ,3.0,3.0 ,0.0 ,"화10:30-12:00(E7 - L21), 목10:30-12:00(E7 - L21)"                        ,
335 ,기초학부,학사  ,SE212a,04,세포와 생명현상                                                                                           ,조정아                                                                        ,공통필수,교과        ,이론    ,기초과학    ,생물                         ,등급    ,3.0,3.0 ,0.0 ,"화14:30-16:00(E7 - 241), 목14:00-15:30(E7 - 241)"                        ,
336 ,기초학부,학사  ,SE213a,01,프로그래밍(이론)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,이론    ,기초공학    ,컴퓨터                        ,등급    ,2.0,2.0 ,0.0 ,월10:00-12:00(E7 - 233)                                                  ,동일과목 : (SE205) 프로그래밍 (이론)
337 ,기초학부,학사  ,SE213a,02,프로그래밍(이론)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,이론    ,기초공학    ,컴퓨터                        ,등급    ,2.0,2.0 ,0.0 ,월13:00-15:00(E7 - 224)                                                  ,동일과목 : (SE205) 프로그래밍 (이론)
338 ,기초학부,학사  ,SE213a,03,프로그래밍(이론)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,이론    ,기초공학    ,컴퓨터                        ,등급    ,2.0,2.0 ,0.0 ,화10:00-12:00(E7 - L22)                                                  ,동일과목 : (SE205) 프로그래밍 (이론)
339 ,기초학부,학사  ,SE213a,04,프로그래밍(이론)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,이론    ,기초공학    ,컴퓨터                        ,등급    ,2.0,2.0 ,0.0 ,화16:00-18:00(E7 - 242)                                                  ,동일과목 : (SE205) 프로그래밍 (이론)
340 ,기초학부,학사  ,SE213b,01,프로그래밍(실습)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,실습    ,기초공학    ,컴퓨터                        ,등급    ,1.0,0.0 ,2.0 ,수13:00-15:00(E5 - 221)                                                  ,동일과목 : (SE210) 프로그래밍 (실습)
341 ,기초학부,학사  ,SE213b,02,프로그래밍(실습)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,실습    ,기초공학    ,컴퓨터                        ,등급    ,1.0,0.0 ,2.0 ,목10:00-12:00(E5 - 221)                                                  ,동일과목 : (SE210) 프로그래밍 (실습)
342 ,기초학부,학사  ,SE213b,03,프로그래밍(실습)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,실습    ,기초공학    ,컴퓨터                        ,등급    ,1.0,0.0 ,2.0 ,목14:00-16:00(E5 - 221)                                                  ,동일과목 : (SE210) 프로그래밍 (실습)
343 ,기초학부,학사  ,SE213b,04,프로그래밍(실습)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,실습    ,기초공학    ,컴퓨터                        ,등급    ,1.0,0.0 ,2.0 ,목16:00-18:00(E5 - 221)                                                  ,동일과목 : (SE210) 프로그래밍 (실습)
344 ,기초학부,학사  ,SE213b,05,프로그래밍(실습)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,실습    ,기초공학    ,컴퓨터                        ,등급    ,1.0,0.0 ,2.0 ,금09:00-11:00(E5 - 221)                                                  ,동일과목 : (SE210) 프로그래밍 (실습)
345 ,기초학부,학사  ,SE213b,06,프로그래밍(실습)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,실습    ,기초공학    ,컴퓨터                        ,등급    ,1.0,0.0 ,2.0 ,금11:00-13:00(E5 - 221)                                                  ,동일과목 : (SE210) 프로그래밍 (실습)
346 ,기초학부,학사  ,SE213b,07,프로그래밍(실습)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,실습    ,기초공학    ,컴퓨터                        ,등급    ,1.0,0.0 ,2.0 ,금14:00-16:00(E5 - 221)                                                  ,동일과목 : (SE210) 프로그래밍 (실습)
347 ,기초학부,학사  ,SE213b,08,프로그래밍(실습)                                                                                          ,신동훈                                                                        ,공통필수,교과        ,실습    ,기초공학    ,컴퓨터                        ,등급    ,1.0,0.0 ,2.0 ,금16:00-18:00(E5 - 221)                                                  ,동일과목 : (SE210) 프로그래밍 (실습)
348 ,기초학부,학사  ,SE235a,01,전자회로와 계측법(이론) (이.공)                                                                                ,이기준                                                                        ,교선필수,교과        ,이론    ,기초과학    ,물리                         ,등급    ,2.0,2.0 ,0.0 ,금15:00-17:00(E7 - 233)                                                  ,동일과목 : (SE230) 전자회로와 계측법 (이론) (이.공)
349 ,기초학부,학사  ,SE235b,01,전자회로와 계측법(실험) (이.공)                                                                                ,미배정                                                                        ,교선필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,월13:00-15:00(E2 - 221)                                                  ,동일과목 : (SE233) 전자회로와 계측법 (실험) (이.공)
350 ,기초학부,학사  ,SE235b,02,전자회로와 계측법(실험) (이.공)                                                                                ,미배정                                                                        ,교선필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,월16:00-18:00(E2 - 221)                                                  ,동일과목 : (SE233) 전자회로와 계측법 (실험) (이.공)
351 ,기초학부,학사  ,SE235b,03,전자회로와 계측법(실험) (이.공)                                                                                ,미배정                                                                        ,교선필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,금10:00-12:00(E2 - 221)                                                  ,동일과목 : (SE233) 전자회로와 계측법 (실험) (이.공)
352 ,기초학부,학사  ,SE235b,04,전자회로와 계측법(실험) (이.공)                                                                                ,미배정                                                                        ,교선필수,교과        ,실습    ,기초과학    ,물리                         ,등급    ,1.0,0.0 ,2.0 ,금13:00-15:00(E2 - 221)                                                  ,동일과목 : (SE233) 전자회로와 계측법 (실험) (이.공)
353 ,기초학부,학사  ,SE236 ,01,해석역학 (이.공)                                                                                         ,윤춘섭                                                                        ,교선필수,교과        ,이론    ,기초과학    ,물리                         ,등급    ,3.0,3.0 ,0.0 ,"화13:00-14:30(E7 - 223), 목14:00-15:30(E7 - 223)"                        ,
354 ,기초학부,학사  ,SE245d,01,유기화학 Ⅰ (이)                                                                                         ,정병혁                                                                        ,교선필수,교과        ,이론    ,기초과학    ,화학                         ,등급    ,3.0,3.0 ,0.0 ,"화16:30-18:00(E7 - 241), 목16:30-18:00(E7 - 241)"                        ,"동일과목 : (SE243) 유기화학의 이해(이론) (이), (SE244) 유기화학의 이해(실습) (이), (SE245a) 유기화학의 이해(이론) (이), (SE245b) 유기화학의 이해(실습) (이), (SE245c) 유기화학의 이해 (이)"
355 ,기초학부,학사  ,SE247d,01,분석화학 (이. 공)                                                                                        ,이호춘                                                                        ,교선필수,교과        ,이론    ,기초과학    ,화학                         ,등급    ,3.0,3.0 ,0.0 ,"화13:00-14:30(E7 - 242), 목14:00-15:30(E7 - 242)"                        ,"동일과목 : (SE241) 화학적 분석 (이.공), (SE247a) 화학적 분석(이론) (이.공), (SE247b) 화학적 분석(실습) (이.공), (SE247c) 화학적 분석 (이.공)"
356 ,기초학부,학사  ,SE249a,01,화학실험(이)                                                                                            ,미배정                                                                        ,교선필수,교과        ,실습    ,기초과학    ,화학                         ,등급    ,1.0,0.0 ,2.0 ,목10:00-12:00(E6 - 221)                                                  ,2018학번 이후 학번만 수강신청
357 ,기초학부,학사  ,SE249a,02,화학실험(이)                                                                                            ,미배정                                                                        ,교선필수,교과        ,실습    ,기초과학    ,화학                         ,등급    ,1.0,0.0 ,2.0 ,목14:00-16:00(E6 - 221)                                                  ,2018학번 이후 학번만 수강신청
